Compression Factor,Mode,Num CAVs,Total Original Size (bytes),Total Compressed Size (bytes),Total Gained Size (bytes),Actual Compression Ratio,Avg Original Size per CAV (bytes),Avg Compressed Size per CAV (bytes),Avg Gained Size per CAV (bytes),Is_Lossless
8,lossy,128,2097152,344291,1752861,6.091219346424972,16384.0,2689.7734375,13694.2265625,0
8,lossy,128,2097152,342691,1754461,6.1196588180022236,16384.0,2677.2734375,13706.7265625,0
8,lossy,128,2097152,342020,1755132,6.131664814923104,16384.0,2672.03125,13711.96875,0
8,lossy,128,2097152,349067,1748085,6.007878143737448,16384.0,2727.0859375,13656.9140625,0
8,lossy,128,2097152,343806,1753346,6.099812103337348,16384.0,2685.984375,13698.015625,0
8,lossy,128,2097152,337593,1759559,6.212071932771118,16384.0,2637.4453125,13746.5546875,0
8,lossy,128,2097152,342021,1755131,6.131646887179442,16384.0,2672.0390625,13711.9609375,0
8,lossy,128,2097152,339813,1757339,6.171488436287016,16384.0,2654.7890625,13729.2109375,0
8,lossy,128,2097152,347879,1749273,6.02839493042121,16384.0,2717.8046875,13666.1953125,0
8,lossy,128,2097152,343291,1753861,6.108962949800606,16384.0,2681.9609375,13702.0390625,0
8,lossy,128,2097152,338685,1758467,6.192042753591095,16384.0,2645.9765625,13738.0234375,0
8,lossy,128,2097152,348391,1748761,6.019535521870542,16384.0,2721.8046875,13662.1953125,0
8,lossy,128,2097152,349261,1747891,6.004541016603628,16384.0,2728.6015625,13655.3984375,0
8,lossy,128,2097152,349307,1747845,6.003750282702608,16384.0,2728.9609375,13655.0390625,0
8,lossy,128,2097152,346496,1750656,6.052456594015515,16384.0,2707.0,13677.0,0
8,lossy,128,2097152,350291,1746861,5.986885189742243,16384.0,2736.6484375,13647.3515625,0
8,lossy,128,2097152,354169,1742983,5.921331341817043,16384.0,2766.9453125,13617.0546875,0
8,lossy,128,2097152,353949,1743203,5.92501179548466,16384.0,2765.2265625,13618.7734375,0
8,lossy,128,2097152,351505,1745647,5.966208162046059,16384.0,2746.1328125,13637.8671875,0
8,lossy,128,2097152,348104,1749048,6.02449842575782,16384.0,2719.5625,13664.4375,0
8,lossy,128,2097152,352001,1745151,5.957801256246431,16384.0,2750.0078125,13633.9921875,0
8,lossy,128,2097152,348262,1748890,6.021765222734608,16384.0,2720.796875,13663.203125,0
8,lossy,128,2097152,346956,1750196,6.04443214701576,16384.0,2710.59375,13673.40625,0
8,lossy,128,2097152,343165,1753987,6.11120597963079,16384.0,2680.9765625,13703.0234375,0
8,lossy,128,2097152,342961,1754191,6.114841046066462,16384.0,2679.3828125,13704.6171875,0
8,lossy,128,1572864,257528,1315336,6.107545587275947,12288.0,2011.9375,10276.0625,0
8,lossy,128,1572864,257075,1315789,6.118307886803462,12288.0,2008.3984375,10279.6015625,0
8,lossy,128,1572864,259351,1313513,6.064615135472776,12288.0,2026.1796875,10261.8203125,0
8,lossy,128,1572864,263462,1309402,5.9699842861589145,12288.0,2058.296875,10229.703125,0
8,lossy,128,1572864,267304,1305560,5.884176817406399,12288.0,2088.3125,10199.6875,0
8,lossy,128,1572864,271743,1301121,5.788057098066924,12288.0,2122.9921875,10165.0078125,0
8,lossy,128,1572864,269771,1303093,5.8303672373976445,12288.0,2107.5859375,10180.4140625,0
8,lossy,128,1572864,269492,1303372,5.83640330696273,12288.0,2105.40625,10182.59375,0
8,lossy,128,1572864,272047,1300817,5.7815892106878595,12288.0,2125.3671875,10162.6328125,0
8,lossy,128,1572864,270277,1302587,5.8194518956477985,12288.0,2111.5390625,10176.4609375,0
8,lossy,128,1572864,271092,1301772,5.8019565313620465,12288.0,2117.90625,10170.09375,0
8,lossy,128,1572864,278802,1294062,5.6415090279122815,12288.0,2178.140625,10109.859375,0
8,lossy,128,1572864,283649,1289215,5.5451068045365925,12288.0,2216.0078125,10071.9921875,0
8,lossy,128,1572864,278656,1294208,5.644464859898943,12288.0,2177.0,10111.0,0
8,lossy,128,1572864,286401,1286463,5.491824400054469,12288.0,2237.5078125,10050.4921875,0
8,lossy,128,1572864,281536,1291328,5.586724255512617,12288.0,2199.5,10088.5,0
8,lossy,128,1572864,284317,1288547,5.532078630542669,12288.0,2221.2265625,10066.7734375,0
8,lossy,128,1572864,281577,1291287,5.585910781065214,12288.0,2199.8203125,10088.1796875,0
8,lossy,128,1572864,284441,1288423,5.529666960810854,12288.0,2222.1953125,10065.8046875,0
8,lossy,128,1572864,280036,1292828,5.616649287948692,12288.0,2187.78125,10100.21875,0
8,lossy,128,1572864,278365,1294499,5.65036552727534,12288.0,2174.7265625,10113.2734375,0
8,lossy,128,1572864,271448,1301416,5.794347351979016,12288.0,2120.6875,10167.3125,0
8,lossy,128,1572864,267647,1305217,5.87663601684308,12288.0,2090.9921875,10197.0078125,0
8,lossy,128,1572864,260962,1311902,6.027176370506051,12288.0,2038.765625,10249.234375,0
8,lossy,128,1572864,260152,1312712,6.045942372151665,12288.0,2032.4375,10255.5625,0
8,lossy,128,1572864,261430,1311434,6.01638679570057,12288.0,2042.421875,10245.578125,0
8,lossy,128,1572864,264350,1308514,5.949930017022886,12288.0,2065.234375,10222.765625,0
8,lossy,128,1572864,269835,1303029,5.8289843793429315,12288.0,2108.0859375,10179.9140625,0
8,lossy,128,1572864,272417,1300447,5.7737365876578925,12288.0,2128.2578125,10159.7421875,0
8,lossy,128,1572864,270231,1302633,5.820442510296746,12288.0,2111.1796875,10176.8203125,0
8,lossy,128,1572864,272502,1300362,5.771935618821146,12288.0,2128.921875,10159.078125,0
8,lossy,128,1572864,267612,1305252,5.877404600690552,12288.0,2090.71875,10197.28125,0
8,lossy,128,1572864,268610,1304254,5.855567551468672,12288.0,2098.515625,10189.484375,0
8,lossy,128,1572864,268883,1303981,5.8496223264393805,12288.0,2100.6484375,10187.3515625,0
8,lossy,128,1572864,268895,1303969,5.849361274847059,12288.0,2100.7421875,10187.2578125,0
8,lossy,128,1572864,260015,1312849,6.049127934926831,12288.0,2031.3671875,10256.6328125,0
