Compression Factor,Mode,Num CAVs,Total Original Size (bytes),Total Compressed Size (bytes),Total Gained Size (bytes),Actual Compression Ratio,Avg Original Size per CAV (bytes),Avg Compressed Size per CAV (bytes),Avg Gained Size per CAV (bytes),Is_Lossless
32,lossy,128,2097152,231087,1866065,9.075162168360833,16384.0,1805.3671875,14578.6328125,0
32,lossy,128,2097152,227930,1869222,9.200859913131225,16384.0,1780.703125,14603.296875,0
32,lossy,128,2097152,226252,1870900,9.2690981737178,16384.0,1767.59375,14616.40625,0
32,lossy,128,2097152,228010,1869142,9.197631682820928,16384.0,1781.328125,14602.671875,0
32,lossy,128,2097152,227426,1869726,9.221249989007413,16384.0,1776.765625,14607.234375,0
32,lossy,128,2097152,224034,1873118,9.360864868725283,16384.0,1750.265625,14633.734375,0
32,lossy,128,2097152,223932,1873220,9.365128699783863,16384.0,1749.46875,14634.53125,0
32,lossy,128,2097152,223392,1873760,9.387766795588025,16384.0,1745.25,14638.75,0
32,lossy,128,2097152,225317,1871835,9.307562234540669,16384.0,1760.2890625,14623.7109375,0
32,lossy,128,2097152,223776,1873376,9.371657371657372,16384.0,1748.25,14635.75,0
32,lossy,128,1572864,171017,1401847,9.19712075407708,12288.0,1336.0703125,10951.9296875,0
32,lossy,128,1572864,168358,1404506,9.342377552596254,12288.0,1315.296875,10972.703125,0
32,lossy,128,1572864,167139,1405725,9.410514601619012,12288.0,1305.7734375,10982.2265625,0
32,lossy,128,1572864,168213,1404651,9.350430703928946,12288.0,1314.1640625,10973.8359375,0
32,lossy,128,1572864,165841,1407023,9.484168571101236,12288.0,1295.6328125,10992.3671875,0
32,lossy,128,1572864,167909,1404955,9.36735970079031,12288.0,1311.7890625,10976.2109375,0
32,lossy,128,1572864,167765,1405099,9.375400113253658,12288.0,1310.6640625,10977.3359375,0
32,lossy,128,1572864,167410,1405454,9.395281046532466,12288.0,1307.890625,10980.109375,0
32,lossy,128,1572864,167428,1405436,9.394270970208089,12288.0,1308.03125,10979.96875,0
32,lossy,128,1572864,166719,1406145,9.434221654400519,12288.0,1302.4921875,10985.5078125,0
32,lossy,128,1572864,167284,1405580,9.402357667200688,12288.0,1306.90625,10981.09375,0
32,lossy,128,1572864,168409,1404455,9.339548361429614,12288.0,1315.6953125,10972.3046875,0
32,lossy,128,1572864,169063,1403801,9.303419435358416,12288.0,1320.8046875,10967.1953125,0
32,lossy,128,1572864,168864,1404000,9.314383172256964,12288.0,1319.25,10968.75,0
32,lossy,128,1572864,168891,1403973,9.31289411513935,12288.0,1319.4609375,10968.5390625,0
32,lossy,128,1572864,169032,1403832,9.305125656680392,12288.0,1320.5625,10967.4375,0
32,lossy,128,1572864,167273,1405591,9.402975973408738,12288.0,1306.8203125,10981.1796875,0
32,lossy,128,1572864,168097,1404767,9.356883228136136,12288.0,1313.2578125,10974.7421875,0
32,lossy,128,1572864,167896,1404968,9.368085005003097,12288.0,1311.6875,10976.3125,0
32,lossy,128,1572864,167480,1405384,9.39135419154526,12288.0,1308.4375,10979.5625,0
32,lossy,128,1572864,165978,1406886,9.47634023786285,12288.0,1296.703125,10991.296875,0
32,lossy,128,1572864,166640,1406224,9.43869419107057,12288.0,1301.875,10986.125,0
32,lossy,128,1572864,165578,1407286,9.499232989889961,12288.0,1293.578125,10994.421875,0
32,lossy,128,1572864,166430,1406434,9.450603857477619,12288.0,1300.234375,10987.765625,0
32,lossy,128,1572864,167727,1405137,9.377524191096246,12288.0,1310.3671875,10977.6328125,0
